"d_phi_p [deg]","Time [us]","re(SP(i1)) [mV]","re(SP(i2)) [mV]","re(SP(i3)) [mV]","re(SP(i4)) [mV]","re(SP(q1)) [mV]","re(SP(q2)) [mV]","re(SP(q3)) [mV]","re(SP(q4)) [mV]"
100,104,93.9292787764487,84.9282302739765,53.6383452874084,18.0452141538613,-13.3959695817691,-27.4501007168832,-37.0841472823043,-75.9263699723731
100,112,93.9292787764487,84.9282302739765,53.6383452874084,18.0452141538613,-13.3959695817691,-27.4501007168832,-37.0841472823043,-75.9263699723731
100,120,93.9292787764487,84.9282302739765,53.6383452874084,18.0452141538613,-13.3959695817691,-27.4501007168832,-37.0841472823043,-75.9263699723731
100,128,93.9292787764487,84.9282302739765,53.6383452874084,18.0452141538613,-13.3959695817691,-27.4501007168832,-37.0841472823043,-75.9263699723731
100,136,93.9292787764487,84.9282302739765,53.6383452874084,18.0452141538613,-13.3959695817691,-27.4501007168832,-37.0841472823043,-75.9263699723731
101,0,97.2804602215086,88.7948411477994,53.7940703737528,13.7556606043714,-7.31491611271383,-25.1517679949292,-37.1852813463342,-77.9514653341198
101,8,97.2858564841873,88.8010201208211,53.7983302798847,13.7576580930546,-7.31235383039801,-25.1500165170439,-37.1844558542166,-77.9535919022153
101,16,97.2896833570486,88.8054015512837,53.8013507129158,13.759074105655,-7.31053802670576,-25.1487760264204,-37.1838718151928,-77.9551011383965
101,24,97.2935194535211,88.8097931108613,53.804377952365,13.7604930746499,-7.30871892232736,-25.1475338831161,-37.1832875137522,-77.9566149575137
101,32,97.2989602508485,88.8160209905779,53.8086707221049,13.7625048377545,-7.30614070327419,-25.1457744256224,-37.1824607546728,-77.9587636536034
101,40,97.312171409369,88.8311397068097,53.8190903148948,13.767385911109,-7.29988936066302,-25.1415133574742,-37.1804628277837,-77.9639889535438
101,48,95.2734083534184,86.5420346091727,52.2599021067426,13.0541499598431,-8.17017368144601,-25.6782271592422,-37.380480627232,-77.0582750928876
101,56,95.2734083534184,86.5420346091727,52.2599021067426,13.0541499598431,-8.17017368144601,-25.6782271592422,-37.380480627232,-77.0582750928876
101,64,95.2734083534184,86.5420346091727,52.2599021067426,13.0541499598431,-8.17017368144601,-25.6782271592422,-37.380480627232,-77.0582750928876
101,72,95.2734083534184,86.5420346091727,52.2599021067426,13.0541499598431,-8.17017368144601,-25.6782271592422,-37.380480627232,-77.0582750928876
101,80,95.2734083534184,86.5420346091727,52.2599021067426,13.0541499598431,-8.17017368144601,-25.6782271592422,-37.380480627232,-77.0582750928876
101,88,95.2734083534184,86.5420346091727,52.2599021067426,13.0541499598431,-8.17017368144601,-25.6782271592422,-37.380480627232,-77.0582750928876
101,96,95.2734083534184,86.5420346091727,52.2599021067426,13.0541499598431,-8.17017368144601,-25.6782271592422,-37.380480627232,-77.0582750928876
101,104,95.2734083534184,86.5420346091727,52.2599021067426,13.0541499598431,-8.17017368144601,-25.6782271592422,-37.380480627232,-77.0582750928876
101,112,95.2734083534184,86.5420346091727,52.2599021067426,13.0541499598431,-8.17017368144601,-25.6782271592422,-37.380480627232,-77.0582750928876
101,120,95.2734083534184,86.5420346091727,52.2599021067426,13.0541499598431,-8.17017368144601,-25.6782271592422,-37.380480627232,-77.0582750928876
101,128,95.2734083534184,86.5420346091727,52.2599021067426,13.0541499598431,-8.17017368144601,-25.6782271592422,-37.380480627232,-77.0582750928876
101,136,95.2734083534184,86.5420346091727,52.2599021067426,13.0541499598431,-8.17017368144601,-25.6782271592422,-37.380480627232,-77.0582750928876
102,0,98.2405136985178,90.2970254938832,52.4526192263397,8.79816037336877,-1.94110802832037,-23.3016959472155,-37.4967204012126,-78.8257856390501
102,8,98.2458838733554,90.303237616989,52.4567610075488,8.79989021866802,-1.93826714777693,-23.2998297427749,-37.4959621389071,-78.8280602757099
102,16,98.2496922771619,90.3076425877465,52.459697688894,8.80111641273521,-1.93625375433197,-23.2985078956583,-37.4954257531868,-78.8296744725435
102,24,98.2535098864353,90.3120577703371,52.4626409906789,8.80234509436469,-1.93423657066355,-23.2971842033115,-37.4948891998256,-78.8312934676077
102,32,98.2589245083182,90.3183191995219,52.4668147375331,8.804086950408,-1.93137738973214,-23.2953090895704,-37.4941301281632,-78.8335912717709
102,40,98.2720723291338,90.3335195967041,52.4769454559141,8.808312549941,-1.92444371364765,-23.290767218493,-37.4922963895904,-78.8391783155326
102,48,96.2412211349229,88.0293771420252,50.9605585667501,8.1973435122267,-2.90190742947721,-23.8707163611005,-37.6686266233445,-77.8805976353888
102,56,96.2412211349229,88.0293771420252,50.9605585667501,8.1973435122267,-2.90190742947721,-23.8707163611005,-37.6686266233445,-77.8805976353888
102,64,96.2412211349229,88.0293771420252,50.9605585667501,8.1973435122267,-2.90190742947721,-23.8707163611005,-37.6686266233445,-77.8805976353888
102,72,96.2412211349229,88.0293771420252,50.9605585667501,8.1973435122267,-2.90190742947721,-23.8707163611005,-37.6686266233445,-77.8805976353888
102,80,96.2412211349229,88.0293771420252,50.9605585667501,8.1973435122267,-2.90190742947721,-23.8707163611005,-37.6686266233445,-77.8805976353888
102,88,96.2412211349229,88.0293771420252,50.9605585667501,8.1973435122267,-2.90190742947721,-23.8707163611005,-37.6686266233445,-77.8805976353888
102,96,96.2412211349229,88.0293771420252,50.9605585667501,8.1973435122267,-2.90190742947721,-23.8707163611005,-37.6686266233445,-77.8805976353888
102,104,96.2412211349229,88.0293771420252,50.9605585667501,8.1973435122267,-2.90190742947721,-23.8707163611005,-37.6686266233445,-77.8805976353888
102,112,96.2412211349229,88.0293771420252,50.9605585667501,8.1973435122267,-2.90190742947721,-23.8707163611005,-37.6686266233445,-77.8805976353888
102,120,96.2412211349229,88.0293771420252,50.9605585667501,8.1973435122267,-2.90190742947721,-23.8707163611005,-37.6686266233445,-77.8805976353888
102,128,96.2412211349229,88.0293771420252,50.9605585667501,8.1973435122267,-2.90190742947721,-23.8707163611005,-37.6686266233445,-77.8805976353888
102,136,96.2412211349229,88.0293771420252,50.9605585667501,8.1973435122267,-2.90190742947721,-23.8707163611005,-37.6686266233445,-77.8805976353888
103,0,98.8253507487967,91.6644058788235,51.1357741527623,3.95376956294534,3.41938485306272,-21.4021624938284,-37.7671799225072,-79.4426938768142
103,8,98.8306719496527,91.6706389721269,51.1397959833205,3.9552354578769,3.42249305414852,-21.4001850311534,-37.7664866249701,-79.4451018858747
103,16,98.8344456550301,91.6750588473615,51.1426476197258,3.95627445366463,3.42469604383813,-21.3987842837595,-37.7659962864744,-79.4468106212347
103,24,98.8382285092903,91.6794889978317,51.1455056887234,3.95731547555695,3.42690329760069,-21.3973815016624,-37.7655058714289,-79.4485243449729
103,32,98.8435938839854,91.6857717033465,51.1495585779403,3.95879115316524,3.43003208697818,-21.3953942148498,-37.7648122043503,-79.4509564396266
103,40,98.8566223507227,91.7010239928145,51.1593959772791,3.96237034146894,3.43762055845763,-21.3905799747815,-37.763137112556,-79.4568692474258
103,48,96.8422554035213,89.3862842171471,49.6863677054301,3.45219742249972,2.35693432774755,-22.0127250507868,-37.9166105975715,-78.45101284474
103,56,96.8422554035213,89.3862842171471,49.6863677054301,3.45219742249972,2.35693432774755,-22.0127250507868,-37.9166105975715,-78.45101284474
103,64,96.8422554035213,89.3862842171471,49.6863677054301,3.45219742249972,2.35693432774755,-22.0127250507868,-37.9166105975715,-78.45101284474
103,72,96.8422554035213,89.3862842171471,49.6863677054301,3.45219742249972,2.35693432774755,-22.0127250507868,-37.9166105975715,-78.45101284474
103,80,96.8422554035213,89.3862842171471,49.6863677054301,3.45219742249972,2.35693432774755,-22.0127250507868,-37.9166105975715,-78.45101284474
103,88,96.8422554035213,89.3862842171471,49.6863677054301,3.45219742249972,2.35693432774755,-22.0127250507868,-37.9166105975715,-78.45101284474
103,96,96.8422554035213,89.3862842171471,49.6863677054301,3.45219742249972,2.35693432774755,-22.0127250507868,-37.9166105975715,-78.45101284474
103,104,96.8422554035213,89.3862842171471,49.6863677054301,3.45219742249972,2.35693432774755,-22.0127250507868,-37.9166105975715,-78.45101284474
103,112,96.8422554035213,89.3862842171471,49.6863677054301,3.45219742249972,2.35693432774755,-22.0127250507868,-37.9166105975715,-78.45101284474
103,120,96.8422554035213,89.3862842171471,49.6863677054301,3.45219742249972,2.35693432774755,-22.0127250507868,-37.9166105975715,-78.45101284474
103,128,96.8422554035213,89.3862842171471,49.6863677054301,3.45219742249972,2.35693432774755,-22.0127250507868,-37.9166105975715,-78.45101284474
103,136,96.8422554035213,89.3862842171471,49.6863677054301,3.45219742249972,2.35693432774755,-22.0127250507868,-37.9166105975715,-78.45101284474
104,0,98.9932418282029,93.5183887378602,49.7317631950028,-0.66113000827199,8.8383108772232,-22.2809205147032,-37.8012134883392,-79.6993797578577
104,8,98.9984904823418,93.5248332713809,49.7356521622227,-0.65991265740421,8.84167703138332,-22.279112353656,-37.8005656861597,-79.7018844976802
104,16,99.0022127723275,93.5294030640286,49.7384095983247,-0.659049943099618,8.84406297162765,-22.2778314653848,-37.8001076031295,-79.7036617983839
104,24,99.0059441144413,93.5339834684228,49.7411732587312,-0.658185645243349,8.84645363165185,-22.2765486609583,-37.7996495141991,-79.7054442249967
104,32,99.0112364752587,93.540479238943,49.7450922789295,-0.656960648491577,8.84984257440764,-22.2747312481516,-37.7990016835974,-79.7079737144555
104,40,99.0240878796374,93.556248678435,49.7546047792903,-0.653990302584645,8.85806286501962,-22.2703280655204,-37.7974378310078,-79.7141227808605
104,48,97.0350271516809,91.1630428103504,48.3296036397454,-1.06831689407871,7.67803777378575,-22.8478745424971,-37.93398934773,-78.6739031445481
104,56,97.0350271516809,91.1630428103504,48.3296036397454,-1.06831689407871,7.67803777378575,-22.8478745424971,-37.93398934773,-78.6739031445481
104,64,97.0350271516809,91.1630428103504,48.3296036397454,-1.06831689407871,7.67803777378575,-22.8478745424971,-37.93398934773,-78.6739031445481
104,72,97.0350271516809,91.1630428103504,48.3296036397454,-1.06831689407871,7.67803777378575,-22.8478745424971,-37.93398934773,-78.6739031445481
104,80,97.0350271516809,91.1630428103504,48.3296036397454,-1.06831689407871,7.67803777378575,-22.8478745424971,-37.93398934773,-78.6739031445481
104,88,97.0350271516809,91.1630428103504,48.3296036397454,-1.06831689407871,7.67803777378575,-22.8478745424971,-37.93398934773,-78.6739031445481
104,96,97.0350271516809,91.1630428103504,48.3296036397454,-1.06831689407871,7.67803777378575,-22.8478745424971,-37.93398934773,-78.6739031445481
104,104,97.0350271516809,91.1630428103504,48.3296036397454,-1.06831689407871,7.67803777378575,-22.8478745424971,-37.93398934773,-78.6739031445481
104,112,97.0350271516809,91.1630428103504,48.3296036397454,-1.06831689407871,7.67803777378575,-22.8478745424971,-37.93398934773,-78.6739031445481
104,120,97.0350271516809,91.1630428103504,48.3296036397454,-1.06831689407871,7.67803777378575,-22.8478745424971,-37.93398934773,-78.6739031445481
104,128,97.0350271516809,91.1630428103504,48.3296036397454,-1.06831689407871,7.67803777378575,-22.8478745424971,-37.93398934773,-78.6739031445481
104,136,97.0350271516809,91.1630428103504,48.3296036397454,-1.06831689407871,7.67803777378575,-22.8478745424971,-37.93398934773,-78.6739031445481
105,0,98.9328174158042,94.577865614556,48.4093874642829,-5.13284984825508,14.1060718256059,-20.2841822143937,-38.030496771522,-79.8958983040807
105,8,98.9379872026012,94.5843114531277,48.4131449392232,-5.13187840972071,14.1096790717395,-20.2822632966497,-38.0299133993776,-79.8985167280743
105,16,98.9416535932527,94.5888822021106,48.4158091504238,-5.13119009904299,14.1122360163595,-20.2809038585002,-38.0295009847301,-79.9003746036198
105,24,98.9453289271817,94.5934635908045,48.4184793825521,-5.13050063326562,14.1147981170145,-20.2795423111752,-38.0290886546713,-79.9022377604288
105,32,98.9505418950912,94.5999608014,48.4222659284979,-5.12952361756129,14.1184302581302,-20.2776132097055,-38.0285056910166,-79.9048816841624
105,40,98.9632007367958,94.6157339523033,48.4314569377893,-5.12715547850072,14.127241276434,-20.2729387975499,-38.0270991823352,-79.9113082908984
105,48,97.0020181564564,92.219553013058,47.0537144159217,-5.44769583848099,12.8532452696522,-20.8929248229915,-38.1409277253669,-78.8314808296666
105,56,97.0020181564564,92.219553013058,47.0537144159217,-5.44769583848099,12.8532452696522,-20.8929248229915,-38.1409277253669,-78.8314808296666
105,64,97.0020181564564,92.219553013058,47.0537144159217,-5.44769583848099,12.8532452696522,-20.8929248229915,-38.1409277253669,-78.8314808296666
105,72,97.0020181564564,92.219553013058,47.0537144159217,-5.44769583848099,12.8532452696522,-20.8929248229915,-38.1409277253669,-78.8314808296666
105,80,97.0020181564564,92.219553013058,47.0537144159217,-5.44769583848099,12.8532452696522,-20.8929248229915,-38.1409277253669,-78.8314808296666
105,88,97.0020181564564,92.219553013058,47.0537144159217,-5.44769583848099,12.8532452696522,-20.8929248229915,-38.1409277253669,-78.8314808296666
105,96,97.0020181564564,92.219553013058,47.0537144159217,-5.44769583848099,12.8532452696522,-20.8929248229915,-38.1409277253669,-78.8314808296666
105,104,97.0020181564564,92.219553013058,47.0537144159217,-5.44769583848099,12.8532452696522,-20.8929248229915,-38.1409277253669,-78.8314808296666
105,112,97.0020181564564,92.219553013058,47.0537144159217,-5.44769583848099,12.8532452696522,-20.8929248229915,-38.1409277253669,-78.8314808296666
105,120,97.0020181564564,92.219553013058,47.0537144159217,-5.44769583848099,12.8532452696522,-20.8929248229915,-38.1409277253669,-78.8314808296666
105,128,97.0020181564564,92.219553013058,47.0537144159217,-5.44769583848099,12.8532452696522,-20.8929248229915,-38.1409277253669,-78.8314808296666
105,136,97.0020181564564,92.219553013058,47.0537144159217,-5.44769583848099,12.8532452696522,-20.8929248229915,-38.1409277253669,-78.8314808296666
106,0,98.5654192489808,95.5185767703133,47.0951339679519,-9.4805080675929,19.3565942366723,-18.1785615017343,-38.2498757925661,-79.9527681806224
106,8,98.570497256809,95.5250174424463,47.0987550686608,-9.47978145338168,19.3604371510521,-18.1765259700534,-38.2493597468349,-79.9555000561143
106,16,98.5740985901974,95.5295845577438,47.1013225953451,-9.47926677181828,19.3631612554021,-18.1750838277422,-38.2489950533916,-79.9574383381212
106,24,98.5777087347933,95.5341623291324,47.103895933342,-9.47875135930564,19.3658909441944,-18.1736393728079,-38.2486305389706,-79.9593820535309
106,32,98.5828292860575,95.5406544523784,47.1075450929665,-9.47802121586413,19.3697608220502,-18.1715926750885,-38.2481153576854,-79.9621401633409
106,40,98.5952639316985,95.556415460666,47.1164027014563,-9.47625257095644,19.3791493181921,-18.1666326853478,-38.2468732636379,-79.9688436842209
106,48,96.6669681969451,93.1597880113834,45.7875213401675,-9.70369068987709,18.013127863398,-18.8312994193365,-38.3369781868732,-78.8498199085215
106,56,96.6669681969451,93.1597880113834,45.7875213401675,-9.70369068987709,18.013127863398,-18.8312994193365,-38.3369781868732,-78.8498199085215
106,64,96.6669681969451,93.1597880113834,45.7875213401675,-9.70369068987709,18.013127863398,-18.8312994193365,-38.3369781868732,-78.8498199085215
106,72,96.6669681969451,93.1597880113834,45.7875213401675,-9.70369068987709,18.013127863398,-18.8312994193365,-38.3369781868732,-78.8498199085215
106,80,96.6669681969451,93.1597880113834,45.7875213401675,-9.70369068987709,18.013127863398,-18.8312994193365,-38.3369781868732,-78.8498199085215
106,88,96.6669681969451,93.1597880113834,45.7875213401675,-9.70369068987709,18.013127863398,-18.8312994193365,-38.3369781868732,-78.8498199085215
106,96,96.6669681969451,93.1597880113834,45.7875213401675,-9.70369068987709,18.013127863398,-18.8312994193365,-38.3369781868732,-78.8498199085215
106,104,96.6669681969451,93.1597880113834,45.7875213401675,-9.70369068987709,18.013127863398,-18.8312994193365,-38.3369781868732,-78.8498199085215
106,112,96.6669681969451,93.1597880113834,45.7875213401675,-9.70369068987709,18.013127863398,-18.8312994193365,-38.3369781868732,-78.8498199085215
106,120,96.6669681969451,93.1597880113834,45.7875213401675,-9.70369068987709,18.013127863398,-18.8312994193365,-38.3369781868732,-78.8498199085215
106,128,96.6669681969451,93.1597880113834,45.7875213401675,-9.70369068987709,18.013127863398,-18.8312994193365,-38.3369781868732,-78.8498199085215
106,136,96.6669681969451,93.1597880113834,45.7875213401675,-9.70369068987709,18.013127863398,-18.8312994193365,-38.3369781868732,-78.8498199085215
107,0,97.9292565755835,96.2631597123239,45.8429419043343,-13.6289538587051,24.6526432302009,-16.054888132171,-38.5158093480062,-79.7525465482505
107,8,97.9342358466383,96.2695783143375,45.8464273175653,-13.6284628686915,24.6567249188192,-16.0527405055936,-38.5153693257345,-79.7553780572865
107,16,97.9377671856791,96.2741298103,45.8488986484772,-13.6281152901932,24.6596183863437,-16.0512188621816,-38.5150585193507,-79.7573869453154
107,24,97.9413071896176,96.2786919514685,45.851375583695,-13.6277673878464,24.6625178726647,-16.0496947089939,-38.5147479997544,-79.7594013943121
107,32,97.9463282976783,96.2851619520409,45.8548880563453,-13.627274834219,24.6666286219663,-16.0475349644601,-38.5143093622513,-79.7622597535848
107,40,97.9585216660313,96.3008694667116,45.8634139741345,-13.6260831330993,24.6766022128344,-16.0423004319923,-38.5132529441858,-79.7692063402201
107,48,96.0660244683247,93.9100074577732,44.5829419440182,-13.7640045832909,23.2173392507692,-16.7500378262784,-38.5765166370977,-78.6163629147274
107,56,96.0660244683247,93.9100074577732,44.5829419440182,-13.7640045832909,23.2173392507692,-16.7500378262784,-38.5765166370977,-78.6163629147274
107,64,96.0660244683247,93.9100074577732,44.5829419440182,-13.7640045832909,23.2173392507692,-16.7500378262784,-38.5765166370977,-78.6163629147274
107,72,96.0660244683247,93.9100074577732,44.5829419440182,-13.7640045832909,23.2173392507692,-16.7500378262784,-38.5765166370977,-78.6163629147274
107,80,96.0660244683247,93.9100074577732,44.5829419440182,-13.7640045832909,23.2173392507692,-16.7500378262784,-38.5765166370977,-78.6163629147274
107,88,96.0660244683247,93.9100074577732,44.5829419440182,-13.7640045832909,23.2173392507692,-16.7500378262784,-38.5765166370977,-78.6163629147274
107,96,96.0660244683247,93.9100074577732,44.5829419440182,-13.7640045832909,23.2173392507692,-16.7500378262784,-38.5765166370977,-78.6163629147274
107,104,96.0660244683247,93.9100074577732,44.5829419440182,-13.7640045832909,23.2173392507692,-16.7500378262784,-38.5765166370977,-78.6163629147274
107,112,96.0660244683247,93.9100074577732,44.5829419440182,-13.7640045832909,23.2173392507692,-16.7500378262784,-38.5765166370977,-78.6163629147274
107,120,96.0660244683247,93.9100074577732,44.5829419440182,-13.7640045832909,23.2173392507692,-16.7500378262784,-38.5765166370977,-78.6163629147274
107,128,96.0660244683247,93.9100074577732,44.5829419440182,-13.7640045832909,23.2173392507692,-16.7500378262784,-38.5765166370977,-78.6163629147274
107,136,96.0660244683247,93.9100074577732,44.5829419440182,-13.7640045832909,23.2173392507692,-16.7500378262784,-38.5765166370977,-78.6163629147274
108,0,96.9538621156667,96.7588646212411,44.6809775927282,-17.4563063401615,30.0699935165957,-13.8841735703676,-38.8845961152453,-79.4060811241619
108,8,96.9587272971622,96.7652367181753,44.6843320129031,-17.456025446979,30.0743302923494,-13.8819138496258,-38.8842518014796,-79.4090126620442
108,16,96.962177752341,96.7697552701956,44.6867104781088,-17.4558268709431,30.0774046887869,-13.8803127051734,-38.8840088364592,-79.4110924316627
108,24,96.9656366983941,96.7742844180757,44.6890943494034,-17.4556283367514,30.0804855638413,-13.8787088534102,-38.8837662948288,-79.4131778865076
108,32,96.9705428766543,96.7807076753091,44.6924748719433,-17.4553476456415,30.0848536204442,-13.8764360609479,-38.8834240253944,-79.4161368745857
108,40,96.9824573514311,96.7963019408791,44.7006806073076,-17.4546704367507,30.0954521948449,-13.8709269798313,-38.8826013798401,-79.4233274148862
108,48,95.1317953496051,94.4201006461499,43.4666866847689,-17.5125051231044,28.5370886198478,-14.6217018569449,-38.9121154441458,-78.2370410044268
108,56,95.1317953496051,94.4201006461499,43.4666866847689,-17.5125051231044,28.5370886198478,-14.6217018569449,-38.9121154441458,-78.2370410044268
108,64,95.1317953496051,94.4201006461499,43.4666866847689,-17.5125051231044,28.5370886198478,-14.6217018569449,-38.9121154441458,-78.2370410044268
108,72,95.1317953496051,94.4201006461499,43.4666866847689,-17.5125051231044,28.5370886198478,-14.6217018569449,-38.9121154441458,-78.2370410044268
108,80,95.1317953496051,94.4201006461499,43.4666866847689,-17.5125051231044,28.5370886198478,-14.6217018569449,-38.9121154441458,-78.2370410044268
108,88,95.1317953496051,94.4201006461499,43.4666866847689,-17.5125051231044,28.5370886198478,-14.6217018569449,-38.9121154441458,-78.2370410044268
108,96,95.1317953496051,94.4201006461499,43.4666866847689,-17.5125051231044,28.5370886198478,-14.6217018569449,-38.9121154441458,-78.2370410044268
108,104,95.1317953496051,94.4201006461499,43.4666866847689,-17.5125051231044,28.5370886198478,-14.6217018569449,-38.9121154441458,-78.2370410044268
108,112,95.1317953496051,94.4201006461499,43.4666866847689,-17.5125051231044,28.5370886198478,-14.6217018569449,-38.9121154441458,-78.2370410044268
108,120,95.1317953496051,94.4201006461499,43.4666866847689,-17.5125051231044,28.5370886198478,-14.6217018569449,-38.9121154441458,-78.2370410044268
108,128,95.1317953496051,94.4201006461499,43.4666866847689,-17.5125051231044,28.5370886198478,-14.6217018569449,-38.9121154441458,-78.2370410044268
108,136,95.1317953496051,94.4201006461499,43.4666866847689,-17.5125051231044,28.5370886198478,-14.6217018569449,-38.9121154441458,-78.2370410044268
109,0,95.5149392810585,97.0700680741317,43.6563229072971,-21.0396719023151,35.4456450257349,-11.6829910941075,-39.1895927797395,-78.8215795922827
109,8,95.5196587211332,97.0763788404468,43.6595580958203,-21.039587009577,35.4502317769961,-11.6806233018409,-39.1893413395907,-78.8245962049246
109,16,95.5230058474414,97.080853936742,43.6618520353061,-21.0395274392707,35.4534834788507,-11.6789455064696,-39.1891642051985,-78.8267362511782
109,24,95.5263612378125,97.0853395559282,43.6641512020494,-21.0394682524195,35.4567421116759,-11.6772648109431,-39.1889876256917,-78.8288820813984
109,32,95.5311205795327,97.0917011302289,43.6674116294803,-21.0393852111653,35.4613623279023,-11.6748830158387,-39.1887388647759,-78.8319266209838
109,40,95.5426786968376,97.1071458852272,43.6753259623303,-21.0391879839011,35.4725733970222,-11.6691091904645,-39.1881430460847,-78.8393245051227
109,48,93.7456940479986,94.7510246635929,42.4834439192009,-21.0222314767625,33.8170152940103,-12.4615902957599,-39.1850507055153,-77.6253076336813
109,56,93.7456940479986,94.7510246635929,42.4834439192009,-21.0222314767625,33.8170152940103,-12.4615902957599,-39.1850507055153,-77.6253076336813
109,64,93.7456940479986,94.7510246635929,42.4834439192009,-21.0222314767625,33.8170152940103,-12.4615902957599,-39.1850507055153,-77.6253076336813
109,72,93.7456940479986,94.7510246635929,42.4834439192009,-21.0222314767625,33.8170152940103,-12.4615902957599,-39.1850507055153,-77.6253076336813
109,80,93.7456940479986,94.7510246635929,42.4834439192009,-21.0222314767625,33.8170152940103,-12.4615902957599,-39.1850507055153,-77.6253076336813
109,88,93.7456940479986,94.7510246635929,42.4834439192009,-21.0222314767625,33.8170152940103,-12.4615902957599,-39.1850507055153,-77.6253076336813
109,96,93.7456940479986,94.7510246635929,42.4834439192009,-21.0222314767625,33.8170152940103,-12.4615902957599,-39.1850507055153,-77.6253076336813
109,104,93.7456940479986,94.7510246635929,42.4834439192009,-21.0222314767625,33.8170152940103,-12.4615902957599,-39.1850507055153,-77.6253076336813
109,112,93.7456940479986,94.7510246635929,42.4834439192009,-21.0222314767625,33.8170152940103,-12.4615902957599,-39.1850507055153,-77.6253076336813
109,120,93.7456940479986,94.7510246635929,42.4834439192009,-21.0222314767625,33.8170152940103,-12.4615902957599,-39.1850507055153,-77.6253076336813
109,128,93.7456940479986,94.7510246635929,42.4834439192009,-21.0222314767625,33.8170152940103,-12.4615902957599,-39.1850507055153,-77.6253076336813
109,136,93.7456940479986,94.7510246635929,42.4834439192009,-21.0222314767625,33.8170152940103,-12.4615902957599,-39.1850507055153,-77.6253076336813
110,0,93.6418787884114,97.164512248292,42.7312388031658,-24.3962781806425,40.7051829156036,-9.42024623804932,-39.4340394006535,-78.031301896622
110,8,93.6464258755067,97.1707442899328,42.7343616183942,-24.3963785257139,40.7100067953694,-9.41777000031068,-39.4338796808181,-78.0343918520023
110,16,93.6496508010847,97.1751635969847,42.736575896332,-24.3964503277048,40.7134266943603,-9.41601528704196,-39.4337675579173,-78.0365838544416
110,24,93.6528837186668,97.1795933257657,42.7387952347711,-24.3965228356293,40.7168539567536,-9.41425747864444,-39.4336561183866,-78.0387817191678
110,32,93.6574693938181,97.1858756869499,42.7419424837569,-24.3966265892143,40.7217133894113,-9.41176629666839,-39.4334996981451,-78.0418999796441
110,40,93.6686060078835,97.2011283780155,42.7495822118384,-24.3968829796434,40.7335055420237,-9.40572678163035,-39.4331278619273,-78.0494764778701
110,48,91.9353239233361,94.8715124106041,41.5971798345667,-24.3092631119663,38.9854924289248,-10.2401630792012,-39.3980026109873,-76.8122545694833
110,56,91.9353239233361,94.8715124106041,41.5971798345667,-24.3092631119663,38.9854924289248,-10.2401630792012,-39.3980026109873,-76.8122545694833
110,64,91.9353239233361,94.8715124106041,41.5971798345667,-24.3092631119663,38.9854924289248,-10.2401630792012,-39.3980026109873,-76.8122545694833
110,72,91.9353239233361,94.8715124106041,41.5971798345667,-24.3092631119663,38.9854924289248,-10.2401630792012,-39.3980026109873,-76.8122545694833
110,80,91.9353239233361,94.8715124106041,41.5971798345667,-24.3092631119663,38.9854924289248,-10.2401630792012,-39.3980026109873,-76.8122545694833
110,88,91.9353239233361,94.8715124106041,41.5971798345667,-24.3092631119663,38.9854924289248,-10.2401630792012,-39.3980026109873,-76.8122545694833
110,96,91.9353239233361,94.8715124106041,41.5971798345667,-24.3092631119663,38.9854924289248,-10.2401630792012,-39.3980026109873,-76.8122545694833
110,104,91.9353239233361,94.8715124106041,41.5971798345667,-24.3092631119663,38.9854924289248,-10.2401630792012,-39.3980026109873,-76.8122545694833
110,112,91.9353239233361,94.8715124106041,41.5971798345667,-24.3092631119663,38.9854924289248,-10.2401630792012,-39.3980026109873,-76.8122545694833
110,120,91.9353239233361,94.8715124106041,41.5971798345667,-24.3092631119663,38.9854924289248,-10.2401630792012,-39.3980026109873,-76.8122545694833
110,128,91.9353239233361,94.8715124106041,41.5971798345667,-24.3092631119663,38.9854924289248,-10.2401630792012,-39.3980026109873,-76.8122545694833
110,136,91.9353239233361,94.8715124106041,41.5971798345667,-24.3092631119663,38.9854924289248,-10.2401630792012,-39.3980026109873,-76.8122545694833
111,0,91.2734162231369,97.02131095595,41.9537951959817,-27.493410610299,45.8332726075261,-7.16654656791921,-39.5822775411968,-76.999851374494
111,8,91.277755852712,97.0274446777501,41.9568207975466,-27.4936816613058,45.8383220048536,-7.16397154943963,-39.5822051120988,-77.0029960639199
111,16,91.2808336844272,97.0317943019124,41.9589661625748,-27.4938745300819,45.8419018683285,-7.16214676800491,-39.5821548583096,-77.0052268275984
111,24,91.283919177745,97.0361542153824,41.96111644548,-27.4940684024884,45.8454895090371,-7.16031870946731,-39.582105407923,-77.0074635015765
111,32,91.28829580009,97.0423376173547,41.9641657921668,-27.4943442993893,45.8505764573724,-7.15772786811916,-39.5820368579766,-77.0106367279211
111,40,91.2989250011202,97.0573503163274,41.9715679936291,-27.4950187316629,45.8629212924996,-7.15144625402891,-39.5818781420868,-77.0183463124588
111,48,89.6424349734109,94.7613934906892,40.8531151333447,-27.3421826524018,44.0268388615498,-8.02450018346897,-39.5165432505236,-75.7648564157514
111,56,89.6424349734109,94.7613934906892,40.8531151333447,-27.3421826524018,44.0268388615498,-8.02450018346897,-39.5165432505236,-75.7648564157514
111,64,89.6424349734109,94.7613934906892,40.8531151333447,-27.3421826524018,44.0268388615498,-8.02450018346897,-39.5165432505236,-75.7648564157514
