"Time [us]","re(SP(DSi1)) [mV]","re(SP(DSi2)) [mV]","re(SP(DSi3)) [mV]","re(SP(DSi4)) [mV]","re(SP(DSq1)) [mV]","re(SP(DSq2)) [mV]","re(SP(DSq3)) [mV]","re(SP(DSq4)) [mV]"
6.375,-10.8745939237948,5.99876563708522,15.191728699707,-17.2529936803287,0.225310186597139,-8.66548918698638,8.90175289037995,9.83966809399725
6.5,-10.8745939237948,5.99876563708522,15.191728699707,-17.2529936803287,0.225310186597139,-8.66548918698638,8.90175289037995,9.83966809399725
6.625,-10.8745939237948,5.99876563708522,15.191728699707,-17.2529936803287,0.225310186597139,-8.66548918698638,8.90175289037995,9.83966809399725
6.75,-10.8745939237948,5.99876563708522,15.191728699707,-17.2529936803287,0.225310186597139,-8.66548918698638,8.90175289037995,9.83966809399725
6.875,-10.8745939237948,5.99876563708522,15.191728699707,-17.2529936803287,0.225310186597139,-8.66548918698638,8.90175289037995,9.83966809399725
7,0.220508095815855,-8.66165730797136,8.90566710237187,9.83350083301778,10.8718787218517,-6.00087579136493,-15.1851402701569,17.2507692228362
7.125,0.220508095815855,-8.66165730797136,8.90566710237187,9.83350083301778,10.8718787218517,-6.00087579136493,-15.1851402701569,17.2507692228362
7.25,0.220508095815855,-8.66165730797136,8.90566710237187,9.83350083301778,10.8718787218517,-6.00087579136493,-15.1851402701569,17.2507692228362
7.375,0.220508095815855,-8.66165730797136,8.90566710237187,9.83350083301778,10.8718787218517,-6.00087579136493,-15.1851402701569,17.2507692228362
7.5,0.220508095815855,-8.66165730797136,8.90566710237187,9.83350083301778,10.8718787218517,-6.00087579136493,-15.1851402701569,17.2507692228362
7.625,0.220508095815855,-8.66165730797136,8.90566710237187,9.83350083301778,10.8718787218517,-6.00087579136493,-15.1851402701569,17.2507692228362
7.75,0.220508095815855,-8.66165730797136,8.90566710237187,9.83350083301778,10.8718787218517,-6.00087579136493,-15.1851402701569,17.2507692228362
7.875,0.220508095815855,-8.66165730797136,8.90566710237187,9.83350083301778,10.8718787218517,-6.00087579136493,-15.1851402701569,17.2507692228362
8,10.8675629087579,-5.99765584835341,-15.1813931349423,17.2452919938694,-0.222616416577782,8.65962255809042,-8.90014552494473,-9.83511110517746
8.125,10.8675629087579,-5.99765584835341,-15.1813931349423,17.2452919938694,-0.222616416577782,8.65962255809042,-8.90014552494473,-9.83511110517746
8.25,10.8675629087579,-5.99765584835341,-15.1813931349423,17.2452919938694,-0.222616416577782,8.65962255809042,-8.90014552494473,-9.83511110517746
8.375,10.8675629087579,-5.99765584835341,-15.1813931349423,17.2452919938694,-0.222616416577782,8.65962255809042,-8.90014552494473,-9.83511110517746
8.5,10.8675629087579,-5.99765584835341,-15.1813931349423,17.2452919938694,-0.222616416577782,8.65962255809042,-8.90014552494473,-9.83511110517746
8.625,10.8675629087579,-5.99765584835341,-15.1813931349423,17.2452919938694,-0.222616416577782,8.65962255809042,-8.90014552494473,-9.83511110517746
8.75,10.8675629087579,-5.99765584835341,-15.1813931349423,17.2452919938694,-0.222616416577782,8.65962255809042,-8.90014552494473,-9.83511110517746
8.875,10.8675629087579,-5.99765584835341,-15.1813931349423,17.2452919938694,-0.222616416577782,8.65962255809042,-8.90014552494473,-9.83511110517746
9,-0.226548688228018,8.6623717100138,-8.89654231502909,-9.84004745346988,-10.8692101830515,5.99568791333791,15.1860943795574,-17.2464384256155
9.125,-0.226548688228018,8.6623717100138,-8.89654231502909,-9.84004745346988,-10.8692101830515,5.99568791333791,15.1860943795574,-17.2464384256155
9.25,-0.226548688228018,8.6623717100138,-8.89654231502909,-9.84004745346988,-10.8692101830515,5.99568791333791,15.1860943795574,-17.2464384256155
9.375,-0.226548688228018,8.6623717100138,-8.89654231502909,-9.84004745346988,-10.8692101830515,5.99568791333791,15.1860943795574,-17.2464384256155
9.5,-0.226548688228018,8.6623717100138,-8.89654231502909,-9.84004745346988,-10.8692101830515,5.99568791333791,15.1860943795574,-17.2464384256155
9.625,-0.226548688228018,8.6623717100138,-8.89654231502909,-9.84004745346988,-10.8692101830515,5.99568791333791,15.1860943795574,-17.2464384256155
9.75,-0.226548688228018,8.6623717100138,-8.89654231502909,-9.84004745346988,-10.8692101830515,5.99568791333791,15.1860943795574,-17.2464384256155
9.875,-0.226548688228018,8.6623717100138,-8.89654231502909,-9.84004745346988,-10.8692101830515,5.99568791333791,15.1860943795574,-17.2464384256155
10,-10.8728308400746,5.99806190181583,15.1895731366777,-17.2509374104227,0.225265098492828,-8.66428081760126,8.90059013725495,9.83926513620683
10.125,-10.8728308400746,5.99806190181583,15.1895731366777,-17.2509374104227,0.225265098492828,-8.66428081760126,8.90059013725495,9.83926513620683
10.25,-10.8728308400746,5.99806190181583,15.1895731366777,-17.2509374104227,0.225265098492828,-8.66428081760126,8.90059013725495,9.83926513620683
10.375,-10.8728308400746,5.99806190181583,15.1895731366777,-17.2509374104227,0.225265098492828,-8.66428081760126,8.90059013725495,9.83926513620683
10.5,-10.8728308400746,5.99806190181583,15.1895731366777,-17.2509374104227,0.225265098492828,-8.66428081760126,8.90059013725495,9.83926513620683
10.625,-10.8728308400746,5.99806190181583,15.1895731366777,-17.2509374104227,0.225265098492828,-8.66428081760126,8.90059013725495,9.83926513620683
10.75,-10.8728308400746,5.99806190181583,15.1895731366777,-17.2509374104227,0.225265098492828,-8.66428081760126,8.90059013725495,9.83926513620683
10.875,-10.8728308400746,5.99806190181583,15.1895731366777,-17.2509374104227,0.225265098492828,-8.66428081760126,8.90059013725495,9.83926513620683
11,0.221903772228857,-8.66221421923566,8.90396037615501,9.83512876154197,10.8718427451965,-5.99991906416118,-15.1860605058376,17.2504497332571
11.125,0.221903772228857,-8.66221421923566,8.90396037615501,9.83512876154197,10.8718427451965,-5.99991906416118,-15.1860605058376,17.2504497332571
11.25,0.221903772228857,-8.66221421923566,8.90396037615501,9.83512876154197,10.8718427451965,-5.99991906416118,-15.1860605058376,17.2504497332571
11.375,0.221903772228857,-8.66221421923566,8.90396037615501,9.83512876154197,10.8718427451965,-5.99991906416118,-15.1860605058376,17.2504497332571
11.5,0.221903772228857,-8.66221421923566,8.90396037615501,9.83512876154197,10.8718427451965,-5.99991906416118,-15.1860605058376,17.2504497332571
11.625,0.221903772228857,-8.66221421923566,8.90396037615501,9.83512876154197,10.8718427451965,-5.99991906416118,-15.1860605058376,17.2504497332571
11.75,0.221903772228857,-8.66221421923566,8.90396037615501,9.83512876154197,10.8718427451965,-5.99991906416118,-15.1860605058376,17.2504497332571
11.875,0.221903772228857,-8.66221421923566,8.90396037615501,9.83512876154197,10.8718427451965,-5.99991906416118,-15.1860605058376,17.2504497332571
12,10.8687015856453,-5.99811009892015,-15.1827858152162,17.2466202603026,-0.222645950952298,8.66040322200771,-8.90089617224317,-9.83537208726472
12.125,10.8687015856453,-5.99811009892015,-15.1827858152162,17.2466202603026,-0.222645950952298,8.66040322200771,-8.90089617224317,-9.83537208726472
