"Time [us]","re(SP(DSi1)) [mV]","re(SP(DSi2)) [mV]","re(SP(DSi3)) [mV]","re(SP(DSi4)) [mV]","re(SP(DSq1)) [mV]","re(SP(DSq2)) [mV]","re(SP(DSq3)) [mV]","re(SP(DSq4)) [mV]"
21.5,19.676964119084,3.1508769283281,-23.255433639747,-49.6676948583926,-1.30600291304863,13.5826963012537,44.6871378037311,9.36131417126929
21.625,19.676964119084,3.1508769283281,-23.255433639747,-49.6676948583926,-1.30600291304863,13.5826963012537,44.6871378037311,9.36131417126929
21.75,19.676964119084,3.1508769283281,-23.255433639747,-49.6676948583926,-1.30600291304863,13.5826963012537,44.6871378037311,9.36131417126929
21.875,19.676964119084,3.1508769283281,-23.255433639747,-49.6676948583926,-1.30600291304863,13.5826963012537,44.6871378037311,9.36131417126929
22,-1.30683026946889,13.5843193027586,44.6966146016866,9.36422183195309,-19.6797095388553,-3.15211636486312,23.2580149138709,49.6753382563766
22.125,-1.30683026946889,13.5843193027586,44.6966146016866,9.36422183195309,-19.6797095388553,-3.15211636486312,23.2580149138709,49.6753382563766
22.25,-1.30683026946889,13.5843193027586,44.6966146016866,9.36422183195309,-19.6797095388553,-3.15211636486312,23.2580149138709,49.6753382563766
22.375,-1.30683026946889,13.5843193027586,44.6966146016866,9.36422183195309,-19.6797095388553,-3.15211636486312,23.2580149138709,49.6753382563766
22.5,-1.30683026946889,13.5843193027586,44.6966146016866,9.36422183195309,-19.6797095388553,-3.15211636486312,23.2580149138709,49.6753382563766
22.625,-1.30683026946889,13.5843193027586,44.6966146016866,9.36422183195309,-19.6797095388553,-3.15211636486312,23.2580149138709,49.6753382563766
22.75,-1.30683026946889,13.5843193027586,44.6966146016866,9.36422183195309,-19.6797095388553,-3.15211636486312,23.2580149138709,49.6753382563766
22.875,-1.30683026946889,13.5843193027586,44.6966146016866,9.36422183195309,-19.6797095388553,-3.15211636486312,23.2580149138709,49.6753382563766
23,-19.6806501307877,-3.15059847825982,23.2673628628389,49.678544825661,1.30419996831168,-13.5856053738652,-44.6945712533518,-9.35692876872678
23.125,-19.6806501307877,-3.15059847825982,23.2673628628389,49.678544825661,1.30419996831168,-13.5856053738652,-44.6945712533518,-9.35692876872678
23.25,-19.6806501307877,-3.15059847825982,23.2673628628389,49.678544825661,1.30419996831168,-13.5856053738652,-44.6945712533518,-9.35692876872678
23.375,-19.6806501307877,-3.15059847825982,23.2673628628389,49.678544825661,1.30419996831168,-13.5856053738652,-44.6945712533518,-9.35692876872678
23.5,-19.6806501307877,-3.15059847825982,23.2673628628389,49.678544825661,1.30419996831168,-13.5856053738652,-44.6945712533518,-9.35692876872678
23.625,-19.6806501307877,-3.15059847825982,23.2673628628389,49.678544825661,1.30419996831168,-13.5856053738652,-44.6945712533518,-9.35692876872678
23.75,-19.6806501307877,-3.15059847825982,23.2673628628389,49.678544825661,1.30419996831168,-13.5856053738652,-44.6945712533518,-9.35692876872678
